https://www.c-span.org/search/?edate=11%2F08%2F2016&formatid%5B%5D=18&sdate=07%2F01%2F2016&searchtype=Videos&sort=Most%2BRecent%2BEvent&tagid%5B%5D=294&text=0,78059bytes,97,text/html
https://www.c-span.org/search/?personid%5B%5D=2249&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,78838bytes,97,text/html
https://www.c-span.org/search/?personid%5B%5D=102356&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,56822bytes,63,text/html
https://images.c-span.org/Files/18b/20170926234226001_hd.jpg,165266bytes,0,image/jpeg
https://www.c-span.org/person/?rcruz,42594bytes,90,text/html
https://images.c-span.org/Files/359/1518182378.jpg/Thumbs/height.125.no_border.width.220.jpg,6962bytes,0,image/jpeg
https://static.c-span.org/assets/images/series/wallpaper/series_campaign-2016_1580x100.png,126824bytes,0,image/png
https://www.c-span.org/convention/?party=dnc,31148bytes,57,text/html
https://www.c-span.org/person/?hillaryclinton,45379bytes,100,text/html
https://www.c-span.org/person/?mikehuckabee,41272bytes,94,text/html
https://www.c-span.org/search/?personid%5B%5D=994&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,79206bytes,98,text/html
https://images.c-span.org/Files/a1e/20160720124603001_hd.jpg,166886bytes,0,image/jpeg
https://www.c-span.org/search/?personid%5B%5D=1620&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,79165bytes,97,text/html
https://www.c-span.org/search/?personid%5B%5D=4776&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,79084bytes,97,text/html
https://static.c-span.org/assets/images/party_libertarian.png,5104bytes,0,image/png
https://www.c-span.org/person/?jamesgilmore,41408bytes,98,text/html
https://images.c-span.org/Files/ddf/20161212124348002_hd.jpg,182542bytes,0,image/jpeg
https://www.c-span.org/person/?scottwalker,37726bytes,83,text/html
https://www.c-span.org/person/?marcorubio,43354bytes,97,text/html
https://www.c-span.org/person/?lawrencelessig,39170bytes,90,text/html
https://www.c-span.org/search/?personid%5B%5D=87599&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,78477bytes,98,text/html
https://www.c-span.org/presidentialDebate/?debate=third,75711bytes,135,text/html
https://www.c-span.org/person/?berniesanders,46184bytes,101,text/html
https://images.c-span.org/Files/f13/20160202051632001_hd.jpg,125973bytes,0,image/jpeg
https://images.c-span.org/Files/a68/20160529141243001_hd.jpg,132973bytes,0,image/jpeg
https://www.c-span.org/search/?edate=11%2F08%2F2016&formatid%5B%5D=18&sdate=07%2F01%2F2016&searchtype=Videos&sort=Most%2BRecent%2BEvent&tagid%5B%5D=266&text=0,68727bytes,83,text/html
https://www.c-span.org/search/?personid%5B%5D=47822&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,78631bytes,97,text/html
https://www.c-span.org/search/?personid%5B%5D=20967&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,79718bytes,96,text/html
https://www.c-span.org/person/?randpaul,43039bytes,94,text/html
https://www.c-span.org/person/?darrylperry,35760bytes,76,text/html
https://www.c-span.org/search/?personid%5B%5D=102355&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,56821bytes,63,text/html
https://www.c-span.org/person/?christopherchristie,38942bytes,87,text/html
https://www.c-span.org/person/?ricksantorum02,46902bytes,108,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fseries%2F%3Fcampaign2016,36253bytes,56,text/html
https://www.c-span.org/presidentialDebate/?debate=second,75672bytes,135,text/html
https://www.c-span.org/person/?benjamincarson,41840bytes,101,text/html
https://www.c-span.org/person/?neilgorsuch,38024bytes,84,text/html
https://www.c-span.org/senate30years/,57209bytes,132,text/html
https://www.c-span.org/person/?ruthginsburg,38640bytes,85,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F496158,36316bytes,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fevent%2F%3F441245%252Fwashington-journal,36297bytes,57,text/html
https://images.c-span.org/defaults/wjLogo.jpg/Thumbs/height.135.no_border.width.240.jpg,7482bytes,0,image/jpeg
https://images.c-span.org/Files/16a/20150726171043002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6701bytes,0,image/jpeg
https://static.c-span.org/assets/images/ajax-loader.gif,3208bytes,0,image/gif
https://images.c-span.org/Files/281/20141225195803002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6502bytes,0,image/jpeg
https://images.c-span.org/Files/e03/20160319133736002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,7113bytes,0,image/jpeg
https://images.c-span.org/Files/068/20141115145304003_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,7059bytes,0,image/jpeg
https://images.c-span.org/Files/62a/20170507230704002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,5516bytes,0,image/jpeg
https://images.c-span.org/Files/03f/20150221131632002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,7023bytes,0,image/jpeg
https://images.c-span.org/Files/029/20160305121442002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,8272bytes,0,image/jpeg
https://images.c-span.org/Files/6d7/20170513125736002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,4769bytes,0,image/jpeg
https://images.c-span.org/Files/b3f/20170513122030002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,4727bytes,0,image/jpeg
https://images.c-span.org/Files/c98/20140621191108002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,4679bytes,0,image/jpeg
https://images.c-span.org/Files/695/20131215231505002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6833bytes,0,image/jpeg
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D4237,36370bytes,57,text/html
https://images.c-span.org/Files/c57/201311021909181002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,5177bytes,0,image/jpeg
https://images.c-span.org/Files/93e/20170603122002002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,8618bytes,0,image/jpeg
https://images.c-span.org/Files/1ef/20150607080424002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,5353bytes,0,image/jpeg
https://images.c-span.org/Files/cb7/20160612190116002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6201bytes,0,image/jpeg
https://images.c-span.org/Files/46f/20170910015154002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6545bytes,0,image/jpeg
https://images.c-span.org/Files/988/20150523201202002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,4914bytes,0,image/jpeg
https://images.c-span.org/Files/1ad/20150830224118002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,5082bytes,0,image/jpeg
https://images.c-span.org/Files/f09/20141214195546002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,4606bytes,0,image/jpeg
https://images.c-span.org/Files/d8c/20170910231812002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,5394bytes,0,image/jpeg
https://images.c-span.org/Files/e7e/20160910190130002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,8866bytes,0,image/jpeg
https://images.c-span.org/Files/484/20180106120431002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,8086bytes,0,image/jpeg
https://images.c-span.org/Files/9c0/20170318120514002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,7185bytes,0,image/jpeg
https://images.c-span.org/Files/b0e/20170723130406002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6446bytes,0,image/jpeg
https://images.c-span.org/Files/dc5/305428-m.jpg/Thumbs/height.135.no_border.width.240.jpg,4880bytes,0,image/jpeg
https://images.c-span.org/Files/9a5/20161217125621002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,8815bytes,0,image/jpeg
https://images.c-span.org/Files/62f/20160521180857002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,9235bytes,0,image/jpeg
https://images.c-span.org/Files/150/20180106122913002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,8700bytes,0,image/jpeg
https://images.c-span.org/Files/6a0/20170114112528002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,5226bytes,0,image/jpeg
https://images.c-span.org/Files/18c/20170129155043002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,7602bytes,0,image/jpeg
https://images.c-span.org/Files/3a3/20150816230543002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,8798bytes,0,image/jpeg
https://images.c-span.org/Files/1d1/20170122201432002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,8034bytes,0,image/jpeg
https://images.c-span.org/Files/eef/20180106124831002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,9615bytes,0,image/jpeg
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fseriesid%255B%255D%3D5%26sort%3DNewest%26tagid%255B%255D%3D163,36367bytes,57,text/html
https://images.c-span.org/Files/339/20161204163245002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,9029bytes,0,image/jpeg
https://images.c-span.org/Files/a56/20171223230305002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,5487bytes,0,image/jpeg
https://images.c-span.org/Files/070/20171022220625002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,9044bytes,0,image/jpeg
https://images.c-span.org/Files/faa/20170709170117002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,5719bytes,0,image/jpeg
https://images.c-span.org/Files/604/20160604131002002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6954bytes,0,image/jpeg
https://images.c-span.org/Files/ddc/20171119181406002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,7329bytes,0,image/jpeg
https://images.c-span.org/Files/d2e/20161022203957002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,7350bytes,0,image/jpeg
https://images.c-span.org/Files/787/20160605190505002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,4702bytes,0,image/jpeg
https://images.c-span.org/Files/b6e/20160521175821002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6626bytes,0,image/jpeg
https://images.c-span.org/Files/a50/20171111180234002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,8042bytes,0,image/jpeg
https://images.c-span.org/Files/977/20151220034316002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6210bytes,0,image/jpeg
https://images.c-span.org/Files/273/20150815140708002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,8378bytes,0,image/jpeg
https://images.c-span.org/Files/51a/20180106220259002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6254bytes,0,image/jpeg
https://images.c-span.org/Files/dd1/20170107152930002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6805bytes,0,image/jpeg
https://images.c-span.org/Files/26a/20160710000645002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,9082bytes,0,image/jpeg
https://images.c-span.org/Files/3d8/20180203123840002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,7980bytes,0,image/jpeg
https://images.c-span.org/Files/220/20170611110613002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6958bytes,0,image/jpeg
https://images.c-span.org/Files/938/20170729200623002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6522bytes,0,image/jpeg
https://images.c-span.org/Files/666/201370-m.jpg/Thumbs/height.135.no_border.width.240.jpg,6259bytes,0,image/jpeg
https://images.c-span.org/Files/e64/20170702010658002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,8174bytes,0,image/jpeg
https://images.c-span.org/Files/e45/20170610201417002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,7279bytes,0,image/jpeg
https://images.c-span.org/Files/42e/20170604085022002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,4817bytes,0,image/jpeg
https://images.c-span.org/Files/f0e/20150705120305002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,5998bytes,0,image/jpeg
https://images.c-span.org/Files/5e9/303885-m.jpg/Thumbs/height.135.no_border.width.240.jpg,5963bytes,0,image/jpeg
https://images.c-span.org/Files/0df/20151122020950002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,8697bytes,0,image/jpeg
https://images.c-span.org/Files/36c/205879-m.jpg/Thumbs/height.135.no_border.width.240.jpg,5789bytes,0,image/jpeg
https://images.c-span.org/Files/85a/20160409162005002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,9433bytes,0,image/jpeg
https://images.c-span.org/Files/bf4/20150815203157002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,5345bytes,0,image/jpeg
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fschedule%2F%3Fchannel%3D2,36252bytes,56,text/html
https://static.c-span.org/assets/images/classroom/classroom_registration_header.png,80684bytes,0,image/png
https://www.c-span.org/classroom/register/TGCAgreement/,13012bytes,67,text/html
https://www.c-span.org/classroom/document/?7498,13425bytes,73,text/html
https://images.c-span.org/Files/4e8/20171209183109001_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,4293bytes,0,image/jpeg
https://images.c-span.org/Files/3d8/20171214115625003_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6399bytes,0,image/jpeg
https://www.c-span.org/classroom/document/?7706,13464bytes,72,text/html
https://www.c-span.org/classroom/document/?7429,13517bytes,75,text/html
https://images.c-span.org/Files/36b/1513286595.jpg/Thumbs/height.135.no_border.width.240.jpg,7966bytes,0,image/jpeg
https://www.c-span.org/classroom/document/?7543,13462bytes,72,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%255B%255D%3D59,12487bytes,68,text/html
https://images.c-span.org/Files/8a7/1512502057.JPG/Thumbs/height.135.no_border.width.240.jpg,9499bytes,0,image/jpeg
https://images.c-span.org/Files/390/20171209185309001_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,4252bytes,0,image/jpeg
https://images.c-span.org/Files/a8c/1513282439.JPG/Thumbs/height.135.no_border.width.240.jpg,5291bytes,0,image/jpeg
https://images.c-span.org/Files/c96/20171212104925002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6509bytes,0,image/jpeg
https://images.c-span.org/Files/d1f/1512401488.jpg/Thumbs/height.135.no_border.width.240.jpg,5998bytes,0,image/jpeg
https://images.c-span.org/Files/ca2/20171021180206002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,5513bytes,0,image/jpeg
https://www.c-span.org/classroom/document/?7576,13509bytes,72,text/html
https://www.c-span.org/classroom/document/?7573,12910bytes,71,text/html
https://www.c-span.org/classroom/document/?7574,12666bytes,69,text/html
https://images.c-span.org/Files/01f/1513717606.JPG/Thumbs/height.135.no_border.width.240.jpg,7644bytes,0,image/jpeg
https://images.c-span.org/Files/049/20171209184951001_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,4492bytes,0,image/jpeg
https://www.c-span.org/classroom/document/?7593,13905bytes,73,text/html
https://images.c-span.org/Files/07f/19960209002521001_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6406bytes,0,image/jpeg
https://images.c-span.org/Files/cdd/1511203579.JPG/Thumbs/height.135.no_border.width.240.jpg,6745bytes,0,image/jpeg
https://www.c-span.org/classroom/search/?show100&topicids%5B%5D=59,134163bytes,262,text/html
https://images.c-span.org/Files/ed5/20171214120901003_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6338bytes,0,image/jpeg
https://images.c-span.org/Files/9b5/20170928211350002_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6370bytes,0,image/jpeg
https://images.c-span.org/Files/30f/20171214123531003_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6011bytes,0,image/jpeg
https://images.c-span.org/Files/302/20171202183748001_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6428bytes,0,image/jpeg
https://images.c-span.org/Files/83a/20171214114455003_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,8119bytes,0,image/jpeg
https://images.c-span.org/Files/ddb/20171214124513003_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,7256bytes,0,image/jpeg
https://www.c-span.org/classroom/document/?7568,12914bytes,71,text/html
https://www.c-span.org/classroom/document/?7569,12932bytes,71,text/html
https://www.c-span.org/classroom/document/?7567,12927bytes,71,text/html
https://www.c-span.org/classroom/document/?7565,13696bytes,73,text/html
https://www.c-span.org/classroom/document/?7571,12922bytes,71,text/html
https://www.c-span.org/classroom/document/?7572,12888bytes,71,text/html
https://www.c-span.org/classroom/document/?7570,12957bytes,71,text/html
https://www.c-span.org/classroom/document/?6711,14688bytes,76,text/html
https://www.c-span.org/classroom/login/?redir=%2Fclassroom%2Fsearch%2F%3Ftopicids%255B%255D%3D74,12487bytes,68,text/html
https://images.c-span.org/Files/e50/1513026548.JPG/Thumbs/height.135.no_border.width.240.jpg,6181bytes,0,image/jpeg
https://images.c-span.org/Files/12e/20170916090544001_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,5877bytes,0,image/jpeg
https://images.c-span.org/Files/4d6/1505912598.jpg/Thumbs/height.135.no_border.width.240.jpg,5541bytes,0,image/jpeg
https://images.c-span.org/Files/eb9/1513026602.JPG/Thumbs/height.135.no_border.width.240.jpg,6630bytes,0,image/jpeg
https://images.c-span.org/Files/94a/1501530604.JPG/Thumbs/height.135.no_border.width.240.jpg,6251bytes,0,image/jpeg
https://www.c-span.org/classroom/document/?7228,14446bytes,75,text/html
https://images.c-span.org/Files/fa4/1508330467.jpg/Thumbs/height.135.no_border.width.240.jpg,7089bytes,0,image/jpeg
https://www.c-span.org/classroom/document/?6650,14311bytes,75,text/html
https://images.c-span.org/Files/311/20170808090721001_hd.jpg/Thumbs/height.135.no_border.width.240.jpg,6713bytes,0,image/jpeg
